                                   Experiment        Metric  File     Value                         Model       CNN          RNN                     Phase
195        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-1st     1  0.783154       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
196        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-1st     2  0.784946       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
197        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-1st     3  0.731343       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
198        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-1st     4  0.788530       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
199        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-1st     5  0.740143       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
200        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-2nd     1  0.216846       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
201        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-2nd     2  0.215054       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
202        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-2nd     3  0.268657       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
203        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-2nd     4  0.211470       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
204        Evaluation-ResNet50_BiLSTM-Vis-ACF  Accuracy-2nd     5  0.259857       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
205        Evaluation-ResNet50_BiLSTM-Vis-ACF      Accuracy     1  0.783154       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
206        Evaluation-ResNet50_BiLSTM-Vis-ACF      Accuracy     2  0.784946       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
207        Evaluation-ResNet50_BiLSTM-Vis-ACF      Accuracy     3  0.731343       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
208        Evaluation-ResNet50_BiLSTM-Vis-ACF      Accuracy     4  0.788530       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
209        Evaluation-ResNet50_BiLSTM-Vis-ACF      Accuracy     5  0.740143       ResNet50-BiLSTM-Vis-ACF  ResNet50       BiLSTM  Viscoelastic/AC Flushing
210           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-1st     1  0.802867          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
211           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-1st     2  0.731183          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
212           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-1st     3  0.759328          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
213           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-1st     4  0.783154          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
214           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-1st     5  0.727599          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
215           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-2nd     1  0.197133          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
216           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-2nd     2  0.268817          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
217           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-2nd     3  0.240672          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
218           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-2nd     4  0.216846          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
219           Evaluation-ResNet50_GRU-Vis-ACF  Accuracy-2nd     5  0.272401          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
220           Evaluation-ResNet50_GRU-Vis-ACF      Accuracy     1  0.802867          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
221           Evaluation-ResNet50_GRU-Vis-ACF      Accuracy     2  0.731183          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
222           Evaluation-ResNet50_GRU-Vis-ACF      Accuracy     3  0.759328          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
223           Evaluation-ResNet50_GRU-Vis-ACF      Accuracy     4  0.783154          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
224           Evaluation-ResNet50_GRU-Vis-ACF      Accuracy     5  0.727599          ResNet50-GRU-Vis-ACF  ResNet50          GRU  Viscoelastic/AC Flushing
225          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-1st     1  0.783154         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
226          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-1st     2  0.754480         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
227          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-1st     3  0.776119         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
228          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-1st     4  0.784946         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
229          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-1st     5  0.745520         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
230          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-2nd     1  0.216846         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
231          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-2nd     2  0.245520         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
232          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-2nd     3  0.223881         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
233          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-2nd     4  0.215054         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
234          Evaluation-ResNet50_LSTM-Vis-ACF  Accuracy-2nd     5  0.254480         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
235          Evaluation-ResNet50_LSTM-Vis-ACF      Accuracy     1  0.783154         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
236          Evaluation-ResNet50_LSTM-Vis-ACF      Accuracy     2  0.754480         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
237          Evaluation-ResNet50_LSTM-Vis-ACF      Accuracy     3  0.776119         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
238          Evaluation-ResNet50_LSTM-Vis-ACF      Accuracy     4  0.784946         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
239          Evaluation-ResNet50_LSTM-Vis-ACF      Accuracy     5  0.745520         ResNet50-LSTM-Vis-ACF  ResNet50         LSTM  Viscoelastic/AC Flushing
240    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-1st     1  0.779570   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
241    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-1st     2  0.716846   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
242    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-1st     3  0.770522   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
243    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-1st     4  0.790323   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
244    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-1st     5  0.740143   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
245    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-2nd     1  0.220430   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
246    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-2nd     2  0.283154   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
247    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-2nd     3  0.229478   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
248    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-2nd     4  0.209677   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
249    Evaluation-ResNet50_Mamba-best-Vis-ACF  Accuracy-2nd     5  0.259857   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
250    Evaluation-ResNet50_Mamba-best-Vis-ACF      Accuracy     1  0.779570   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
251    Evaluation-ResNet50_Mamba-best-Vis-ACF      Accuracy     2  0.716846   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
252    Evaluation-ResNet50_Mamba-best-Vis-ACF      Accuracy     3  0.770522   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
253    Evaluation-ResNet50_Mamba-best-Vis-ACF      Accuracy     4  0.790323   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
254    Evaluation-ResNet50_Mamba-best-Vis-ACF      Accuracy     5  0.740143   ResNet50-Mamba-best-Vis-ACF  ResNet50        Mamba  Viscoelastic/AC Flushing
255   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-1st     1  0.811828  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
256   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-1st     2  0.804659  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
257   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-1st     3  0.748134  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
258   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-1st     4  0.835125  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
259   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-1st     5  0.777778  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
260   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-2nd     1  0.188172  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
261   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-2nd     2  0.195341  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
262   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-2nd     3  0.251866  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
263   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-2nd     4  0.164875  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
264   Evaluation-ResNet50_Transformer-Vis-ACF  Accuracy-2nd     5  0.222222  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
265   Evaluation-ResNet50_Transformer-Vis-ACF      Accuracy     1  0.811828  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
266   Evaluation-ResNet50_Transformer-Vis-ACF      Accuracy     2  0.804659  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
267   Evaluation-ResNet50_Transformer-Vis-ACF      Accuracy     3  0.748134  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
268   Evaluation-ResNet50_Transformer-Vis-ACF      Accuracy     4  0.835125  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
269   Evaluation-ResNet50_Transformer-Vis-ACF      Accuracy     5  0.777778  ResNet50-Transformer-Vis-ACF  ResNet50  Transformer  Viscoelastic/AC Flushing
270            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-1st     1  0.781362           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
271            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-1st     2  0.768817           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
272            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-1st     3  0.710821           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
273            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-1st     4  0.756272           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
274            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-1st     5  0.706093           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
275            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-2nd     1  0.218638           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
276            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-2nd     2  0.231183           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
277            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-2nd     3  0.289179           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
278            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-2nd     4  0.243728           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
279            Evaluation-VGG16_BiGRU-Vis-ACF  Accuracy-2nd     5  0.293907           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
280            Evaluation-VGG16_BiGRU-Vis-ACF      Accuracy     1  0.781362           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
281            Evaluation-VGG16_BiGRU-Vis-ACF      Accuracy     2  0.768817           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
282            Evaluation-VGG16_BiGRU-Vis-ACF      Accuracy     3  0.710821           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
283            Evaluation-VGG16_BiGRU-Vis-ACF      Accuracy     4  0.756272           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
284            Evaluation-VGG16_BiGRU-Vis-ACF      Accuracy     5  0.706093           VGG16-BiGRU-Vis-ACF     VGG16        BiGRU  Viscoelastic/AC Flushing
285           Evaluation-VGG16_BiLSTM-Vis-ACF  Accuracy-1st     1  0.711470          VGG16-BiLSTM-Vis-ACF     VGG16       BiLSTM  Viscoelastic/AC Flushing
286           Evaluation-VGG16_BiLSTM-Vis-ACF  Accuracy-1st     2  0.747312          VGG16-BiLSTM-Vis-ACF     VGG16       BiLSTM  Viscoelastic/AC Flushing
287           Evaluation-VGG16_BiLSTM-Vis-ACF  Accuracy-1st     3  0.731343          VGG16-BiLSTM-Vis-ACF     VGG16       BiLSTM  Viscoelastic/AC Flushing
